epoch,learning_rate,step,train_loss,val_loss
4,1.6373120388379903e-06,6749,2.7993249893188477,
4,1.6494419696755358e-06,6799,2.499683380126953,
4,1.661572014199919e-06,6849,2.9379220008850098,
4,,6869,,3.069680690765381
5,1.6737020587243023e-06,6899,2.842654228210449,
5,1.6858321032486856e-06,6949,2.5623762607574463,
5,1.6979621477730689e-06,6999,2.4896628856658936,
5,1.7100921922974521e-06,7049,2.4602551460266113,
5,1.7222222368218354e-06,7099,2.9794583320617676,
5,1.7343522813462187e-06,7149,2.8918957710266113,
5,1.746482325870602e-06,7199,2.731818437576294,
5,1.7586123703949852e-06,7249,2.953216552734375,
5,1.7707424149193685e-06,7299,2.8745768070220947,
5,1.782872345756914e-06,7349,2.9724185466766357,
5,1.7950023902812973e-06,7399,2.0985732078552246,
5,1.8071324348056805e-06,7449,2.8700835704803467,
5,1.8192624793300638e-06,7499,2.9794046878814697,
5,1.831392523854447e-06,7549,2.1714677810668945,
5,1.8435225683788303e-06,7599,2.8906524181365967,
5,1.8556526129032136e-06,7649,2.7006447315216064,
5,1.8677826574275969e-06,7699,2.1070425510406494,
5,1.8799127019519801e-06,7749,2.3123271465301514,
5,1.8920427464763634e-06,7799,2.795459747314453,
5,1.904172677313909e-06,7849,2.3444955348968506,
5,1.91630283552513e-06,7899,2.554943084716797,
5,1.9284327663626755e-06,7949,2.378047466278076,
5,1.9405629245738965e-06,7999,2.3139688968658447,
5,1.952692855411442e-06,8049,2.806051015853882,
5,1.964823013622663e-06,8099,2.3416812419891357,
5,1.9769529444602085e-06,8149,2.2027134895324707,
5,1.989082875297754e-06,8199,2.0734238624572754,
5,,8243,,2.377110481262207
6,2.001213033508975e-06,8249,2.073415994644165,
6,2.0133429643465206e-06,8299,1.9053630828857422,
6,2.0254731225577416e-06,8349,2.1121180057525635,
6,2.037603053395287e-06,8399,1.7315930128097534,
6,2.049733211606508e-06,8449,2.182661294937134,
6,2.0618631424440537e-06,8499,1.7703068256378174,
6,2.0739933006552747e-06,8549,1.8627851009368896,
6,2.08612323149282e-06,8599,1.842328667640686,
6,2.0982531623303657e-06,8649,1.8216902017593384,
6,2.1103833205415867e-06,8699,1.7883126735687256,
6,2.1225132513791323e-06,8749,1.672228455543518,
6,2.1346434095903533e-06,8799,2.1114418506622314,
6,2.146773340427899e-06,8849,1.7096432447433472,
6,2.15890349863912e-06,8899,1.8132117986679077,
6,2.1710334294766653e-06,8949,2.023726224899292,
6,2.1831635876878863e-06,8999,1.830786943435669,
6,2.195293518525432e-06,9049,1.5574499368667603,
6,2.207423676736653e-06,9099,1.7396577596664429,
6,2.2195536075741984e-06,9149,1.4136871099472046,
6,2.231683538411744e-06,9199,1.8856803178787231,
6,2.243813696622965e-06,9249,1.80448317527771,
6,2.2559436274605105e-06,9299,1.7735923528671265,
6,2.2680737856717315e-06,9349,1.9335949420928955,
6,2.280203716509277e-06,9399,1.7771522998809814,
6,2.292333874720498e-06,9449,1.3106515407562256,
6,2.3044638055580435e-06,9499,1.533197283744812,
6,2.3165939637692645e-06,9549,1.2832581996917725,
6,2.32872389460681e-06,9599,1.7496041059494019,
6,,9617,,1.7483619451522827
7,2.340854052818031e-06,9649,1.6661789417266846,
7,2.3529839836555766e-06,9699,1.661651849746704,
7,2.365113914493122e-06,9749,1.5955379009246826,
7,2.377244072704343e-06,9799,1.4148387908935547,
7,2.3893740035418887e-06,9849,1.63544762134552,
7,2.4015041617531097e-06,9899,1.6382975578308105,
7,2.413634092590655e-06,9949,1.7096188068389893,
7,2.425764250801876e-06,9999,1.364731788635254,
7,2.4378941816394217e-06,10049,1.601794958114624,
7,2.4500243398506427e-06,10099,1.7643249034881592,
7,2.4621542706881883e-06,10149,1.4284625053405762,
7,2.4742844288994092e-06,10199,1.60410475730896,
7,2.486414359736955e-06,10249,1.3418731689453125,
7,2.4985442905745003e-06,10299,1.5595088005065918,
7,2.5106744487857213e-06,10349,1.2858625650405884,
7,2.522804379623267e-06,10399,1.3641014099121094,
7,2.534934537834488e-06,10449,1.6054553985595703,
7,2.5470644686720334e-06,10499,1.5540878772735596,
7,2.5591946268832544e-06,10549,1.57144296169281,
7,2.5713245577208e-06,10599,1.365972876548767,
7,2.583454715932021e-06,10649,1.3965537548065186,
7,2.5955846467695665e-06,10699,1.3210251331329346,
7,2.6077148049807874e-06,10749,1.420695424079895,
7,2.619844735818333e-06,10799,1.5297293663024902,
7,2.6319746666558785e-06,10849,1.6065419912338257,
7,2.6441048248670995e-06,10899,1.4014892578125,
7,2.656234755704645e-06,10949,1.3234000205993652,
7,,10991,,1.5690075159072876
8,2.668364913915866e-06,10999,1.985140085220337,
8,2.6804948447534116e-06,11049,1.606075644493103,
8,2.6926250029646326e-06,11099,1.617713212966919,
8,2.704754933802178e-06,11149,1.5600351095199585,
8,2.716885092013399e-06,11199,1.342833399772644,
8,2.7290150228509447e-06,11249,1.6253783702850342,
8,2.7411451810621656e-06,11299,1.7757753133773804,
8,2.753275111899711e-06,11349,1.5789873600006104,
8,2.7654050427372567e-06,11399,1.073179006576538,
8,2.7775352009484777e-06,11449,1.2835317850112915,
8,2.7896651317860233e-06,11499,1.4056448936462402,
8,2.8017952899972443e-06,11549,1.2465391159057617,
8,2.81392522083479e-06,11599,1.3709003925323486,
8,2.8260553790460108e-06,11649,1.3082356452941895,
8,2.8381853098835563e-06,11699,1.3926252126693726,
8,2.8503154680947773e-06,11749,1.421859622001648,
8,2.862445398932323e-06,11799,1.5197439193725586,
8,2.874575557143544e-06,11849,1.410938024520874,
8,2.8867054879810894e-06,11899,1.5483119487762451,
8,2.898835418818635e-06,11949,1.221369981765747,
8,2.910965577029856e-06,11999,1.2157045602798462,
8,2.9230955078674015e-06,12049,1.3063021898269653,
8,2.9352256660786225e-06,12099,1.4327709674835205,
8,2.947355596916168e-06,12149,1.3265711069107056,
8,2.959485755127389e-06,12199,1.3532203435897827,
8,2.9716156859649345e-06,12249,1.4946595430374146,
8,2.9837458441761555e-06,12299,1.4499902725219727,
8,2.995875775013701e-06,12349,1.1865679025650024,
8,,12365,,1.5117294788360596
9,3.008005933224922e-06,12399,1.300462007522583,
9,3.0201358640624676e-06,12449,1.551233172416687,
9,3.032265794900013e-06,12499,1.3637198209762573,
9,3.044395953111234e-06,12549,1.339224100112915,
9,3.0565258839487797e-06,12599,1.4298380613327026,
9,3.0686560421600007e-06,12649,1.2752591371536255,
9,3.080785972997546e-06,12699,1.1431351900100708,
9,3.092916131208767e-06,12749,1.3012758493423462,
9,3.1050460620463127e-06,12799,1.4823849201202393,
9,3.1171762202575337e-06,12849,1.4911823272705078,
9,3.1293061510950793e-06,12899,1.4831008911132812,
9,3.1414363093063002e-06,12949,1.4950082302093506,
9,3.153566240143846e-06,12999,1.3017464876174927,
9,3.1656961709813913e-06,13049,1.2223607301712036,
9,3.1778263291926123e-06,13099,1.4155691862106323,
9,3.189956260030158e-06,13149,1.394182562828064,
9,3.202086418241379e-06,13199,1.0580906867980957,
9,3.2142163490789244e-06,13249,1.4191654920578003,
9,3.2263465072901454e-06,13299,1.2043442726135254,
9,3.238476438127691e-06,13349,1.5504755973815918,
9,3.250606596338912e-06,13399,1.4102240800857544,
9,3.2627365271764575e-06,13449,1.4324917793273926,
9,3.274866458014003e-06,13499,1.2858002185821533,
9,3.286996616225224e-06,13549,1.2876251935958862,
9,3.2991265470627695e-06,13599,1.3390655517578125,
9,3.3112567052739905e-06,13649,1.3969049453735352,
9,3.323386636111536e-06,13699,1.2821769714355469,
9,,13739,,1.488049030303955
10,3.335516794322757e-06,13749,1.4259917736053467,
10,3.3476467251603026e-06,13799,1.5921746492385864,
10,3.3597768833715236e-06,13849,1.1897233724594116,
10,3.371906814209069e-06,13899,1.2851022481918335,
10,3.38403697242029e-06,13949,1.3821187019348145,
10,3.3961669032578357e-06,13999,1.5194183588027954,
10,3.408296834095381e-06,14049,1.1037747859954834,
10,3.420426992306602e-06,14099,1.4322885274887085,
10,3.4325569231441477e-06,14149,1.190860629081726,
10,3.4446870813553687e-06,14199,1.1771093606948853,
10,3.4568170121929143e-06,14249,1.606703281402588,
10,3.4689471704041352e-06,14299,1.2563718557357788,
10,3.481077101241681e-06,14349,1.2453641891479492,
10,3.4932072594529018e-06,14399,1.037627935409546,
10,3.5053371902904473e-06,14449,1.4236886501312256,
10,3.5174673485016683e-06,14499,1.1816238164901733,
10,3.529597279339214e-06,14549,1.3431259393692017,
10,3.5417272101767594e-06,14599,1.2602291107177734,
10,3.5538573683879804e-06,14649,1.3933727741241455,
10,3.565987299225526e-06,14699,1.4504245519638062,
10,3.578117457436747e-06,14749,1.453047752380371,
10,3.5902473882742925e-06,14799,1.512186884880066,
10,3.6023775464855134e-06,14849,1.1088275909423828,
10,3.614507477323059e-06,14899,1.6116771697998047,
10,3.62663763553428e-06,14949,1.8809130191802979,
10,3.6387675663718255e-06,14999,1.2728891372680664,
10,3.6508977245830465e-06,15049,1.4292113780975342,
10,3.663027655420592e-06,15099,1.3356119394302368,
10,,15113,,1.4709832668304443
